"","x"
"V12709",423
"V12710",423
"V12711",423
"V12712",422.5
"V12713",428.25
"V12714",424
"V12715",432.25
"V12716",434.75
"V12717",441.5
"V12718",413
"V12719",414
"V12720",413.75
"V12721",411.25
"V12722",417
"V12723",417
"V12724",416.75
"V12725",415.75
"V12726",417.75
"V12727",421.25
"V12728",422.25
"V12729",422.75
"V12730",422
"V12731",418.5
"V12732",418.25
"V12733",420.25
"V12734",420
"V12735",419.75
"V12736",419.5
"V12737",403.5
"V12738",402.5
"V12739",402
"V12740",402
"V12741",403.5
"V12742",402.75
"V12743",401.5
"V12744",403
"V12745",404
"V12746",406.75
"V12747",405.75
"V12748",405.5
"V12749",406.5
"V12750",408
"V12751",407.25
"V12752",411.75
"V12753",423
"V12754",424.25
"V12755",421.5
"V12756",421.5
"V12757",421
"V12758",420.5
"V12759",419.75
"V12760",417.75
"V12761",419.25
"V12762",421.25
"V12763",421.5
"V12764",421.25
"V12765",423.5
"V12766",423.25
"V12767",427.25
"V12768",429.75
"V12769",444.5
"V12770",442.75
"V12771",442.25
"V12772",442
"V12773",432.25
"V12774",428
"V12775",425.75
"V12776",425.25
"V12777",423.75
"V12778",417.75
"V12779",417
"V12780",416.5
"V12781",415.5
"V12782",415.25
"V12783",418.25
"V12784",419
"V12785",418.75
"V12786",418.5
"V12787",416
"V12788",415.5
"V12789",417.75
"V12790",418.25
"V12791",416.75
"V12792",416.25
"V12793",418
"V12794",414.75
"V12795",412.25
"V12796",406.25
"V12797",406
"V12798",406
"V12799",403.5
"V12800",405.25
"V12801",393
"V12802",387.5
"V12803",387.25
"V12804",386.5
"V12805",390
"V12806",389
"V12807",392.25
"V12808",393
"V12809",389.25
"V12810",386.5
"V12811",387
"V12812",375.5
"V12813",382.5
"V12814",381.75
"V12815",382
"V12816",383.5
"V12817",385
"V12818",383.5
"V12819",382.75
"V12820",385.5
"V12821",387.75
"V12822",388.75
"V12823",392.75
"V12824",410.5
"V12825",411.25
"V12826",408
"V12827",404.75
"V12828",404
"V12829",404
"V12830",411.75
"V12831",411.5
"V12832",411.75
"V12833",411.75
"V12834",411.75
"V12835",411
"V12836",411.25
"V12837",407.5
"V12838",409
"V12839",408.5
"V12840",408
"V12841",408.25
"V12842",403.75
"V12843",399
"V12844",397
"V12845",403.25
"V12846",403.75
"V12847",402.75
"V12848",401
"V12849",405.75
"V12850",405.75
"V12851",405.25
"V12852",393.5
"V12853",392.5
"V12854",438.5
"V12855",436.25
"V12856",439.5
"V12857",440.75
"V12858",395.5
"V12859",396
"V12860",396.75
"V12861",397.75
"V12862",399.75
"V12863",400.25
"V12864",399
"V12865",392
"V12866",393
"V12867",393.75
"V12868",391.5
"V12869",391.75
"V12870",400.25
"V12871",401
"V12872",402.5
"V12873",403
"V12874",405.25
"V12875",409.75
"V12876",409.5
"V12877",407
"V12878",404
"V12879",402.75
"V12880",404
"V12881",406.75
"V12882",427.75
"V12883",424.5
"V12884",425
"V12885",425.5
"V12886",425.75
"V12887",425.25
"V12888",425.5
"V12889",420.75
"V12890",381.5
"V12891",380.25
"V12892",386
"V12893",383.75
"V12894",383.75
"V12895",383.25
"V12896",389
"V12897",413
"V12898",413.5
"V12899",414.25
"V12900",413.75
"V12901",405.5
"V12902",403.75
"V12903",402
"V12904",428.25
"V12905",427.25
"V12906",417.25
"V12907",395.25
"V12908",400
"V12909",418
"V12910",397
"V12911",396.25
"V12912",400
"V12913",400.5
"V12914",420.25
"V12915",420.5
"V12916",400.25
"V12917",399.75
"V12918",402.25
"V12919",418.25
"V12920",432.5
"V12921",405
"V12922",404.75
"V12923",409.5
"V12924",408.75
"V12925",478.5
"V12926",425.25
"V12927",542.75
"V12928",417.75
"V12929",410.75
"V12930",416
"V12931",372.25
"V12932",390.75
"V12933",384
"V12934",380.25
"V12935",397.25
"V12936",399
"V12937",400
"V12938",387.25
"V12939",376.75
"V12940",389.25
"V12941",364
"V12942",363.5
"V12943",363.5
"V12944",368.25
"V12945",372.75
"V12946",377.5
"V12947",397.5
"V12948",401.25
"V12949",401.25
"V12950",377.5
"V12951",386.25
"V12952",388.25
"V12953",361
"V12954",368
"V12955",366.75
"V12956",356
"V12957",409
"V12958",398.75
"V12959",401.5
"V12960",436
"V12961",410.75
"V12962",376.5
"V12963",361.5
"V12964",364.25
"V12965",453
"V12966",391.75
"V12967",394.25
"V12968",422
"V12969",375.5
"V12970",423
"V12971",417.5
"V12972",384
"V12973",410.75
"V12974",409
"V12975",415.5
"V12976",415
"V12977",412.75
"V12978",406.5
"V12979",414.5
"V12980",378
"V12981",403.5
"V12982",407
"V12983",399.75
"V12984",424
"V12985",418.5
"V12986",417.5
"V12987",408.5
"V12988",405.25
"V12989",408
"V12990",403
"V12991",421
"V12992",389.75
"V12993",397.75
"V12994",434.25
"V12995",442.25
"V12996",440.75
"V12997",457.5
"V12998",411
"V12999",378.75
"V13000",426.25
"V13001",417.75
"V13002",413.75
"V13003",507.75
"V13004",414.5
"V13005",404.5
"V13006",391.5
"V13007",389.5
"V13008",397.5
"V13009",393.25
"V13010",412.75
"V13011",409.25
"V13012",391.25
"V13013",414
"V13014",408.5
"V13015",400
"V13016",408.75
"V13017",433.25
"V13018",451.5
"V13019",462.25
"V13020",453.5
"V13021",410
"V13022",438.25
"V13023",400.5
"V13024",399.5
"V13025",396.25
"V13026",424.5
"V13027",374
"V13028",381.5
"V13029",382.75
"V13030",387.5
"V13031",408.5
"V13032",397.75
"V13033",410.25
"V13034",403
"V13035",409
"V13036",406.75
"V13037",408.5
"V13038",408.25
"V13039",403.25
"V13040",431.75
"V13041",380.25
"V13042",427.25
"V13043",423
"V13044",408.25
"V13045",412.5
"V13046",424.25
"V13047",441.75
"V13048",450.25
"V13049",470
"V13050",466.75
"V13051",422.5
"V13052",428.5
"V13053",433.75
"V13054",410.75
"V13055",404
"V13056",420.75
"V13057",451.5
"V13058",462.5
"V13059",463.25
"V13060",369
"V13061",404.5
"V13062",417.75
"V13063",394.25
"V13064",395
"V13065",395.25
"V13066",394
"V13067",394.75
"V13068",397.25
"V13069",402.75
"V13070",405.25
"V13071",405.5
"V13072",405.75
"V13073",406.25
"V13074",405.25
"V13075",405
"V13076",406
"V13077",404.5
"V13078",405.75
"V13079",404
"V13080",404
"V13081",404.5
"V13082",404.75
"V13083",403.75
"V13084",410
"V13085",416
"V13086",423
"V13087",423.5
"V13088",425.75
"V13089",427.75
"V13090",428.75
"V13091",433.5
"V13092",433.75
"V13093",427.25
"V13094",427
"V13095",417.75
"V13096",411
"V13097",412
"V13098",413
"V13099",412.5
"V13100",415.5
"V13101",414.5
"V13102",412.75
"V13103",412.75
"V13104",414
"V13105",413.75
"V13106",412
"V13107",413
"V13108",413.25
"V13109",414.25
"V13110",413.5
"V13111",414.5
"V13112",414.75
"V13113",399.75
"V13114",394
"V13115",393.5
"V13116",393.5
"V13117",392
"V13118",391.25
"V13119",391.25
"V13120",397
"V13121",383.5
"V13122",396.75
"V13123",391
"V13124",392.25
"V13125",392.75
"V13126",381.25
"V13127",379.75
"V13128",383.75
"V13129",391.5
"V13130",392.25
"V13131",392.5
"V13132",385.75
"V13133",385.5
"V13134",382.75
"V13135",383.75
"V13136",382.75
"V13137",380.75
"V13138",380.25
"V13139",379
"V13140",379
"V13141",373.5
"V13142",372.75
"V13143",379.75
"V13144",378
"V13145",376.25
"V13146",377
"V13147",376
"V13148",370
"V13149",368.5
"V13150",368.25
"V13151",369
"V13152",366.75
"V13153",373
"V13154",375.75
"V13155",380.75
"V13156",382.25
"V13157",382.75
"V13158",380.75
"V13159",381.75
"V13160",418.75
"V13161",412.25
"V13162",413
"V13163",418.25
"V13164",420.5
"V13165",419.5
"V13166",421
"V13167",421.5
"V13168",413.25
"V13169",412.25
"V13170",408
"V13171",408.75
"V13172",405.25
"V13173",363.5
"V13174",362
"V13175",362.25
"V13176",415
"V13177",416
"V13178",419.75
"V13179",417.5
"V13180",416
"V13181",416.25
"V13182",389
"V13183",397
"V13184",396.25
"V13185",397.25
"V13186",391.25
"V13187",385.5
"V13188",384.5
"V13189",384.75
"V13190",384.25
"V13191",384
"V13192",383.5
"V13193",378.5
"V13194",379
"V13195",379.75
"V13196",380
"V13197",380
"V13198",378.5
"V13199",378
"V13200",377.25
"V13201",377.75
"V13202",387
"V13203",383.5
"V13204",385.5
"V13205",384.75
"V13206",382
"V13207",377.75
"V13208",378
"V13209",377.75
"V13210",378.75
"V13211",388.25
"V13212",393
"V13213",396.25
"V13214",389.5
"V13215",373.5
"V13216",374.75
"V13217",405.25
"V13218",432.25
"V13219",426.25
"V13220",463.75
"V13221",452.75
"V13222",421.25
"V13223",442.5
"V13224",440.25
"V13225",438.75
"V13226",415.5
"V13227",414
"V13228",414.75
"V13229",390.25
"V13230",384.5
"V13231",384.75
"V13232",383
"V13233",383
"V13234",367.5
"V13235",382.75
"V13236",416.5
"V13237",416.5
"V13238",387.25
"V13239",390.25
"V13240",382.5
"V13241",384.5
"V13242",390
"V13243",419.5
"V13244",418.75
"V13245",423.25
"V13246",423.75
"V13247",421.5
"V13248",420.25
"V13249",424.75
"V13250",434.75
"V13251",423.5
"V13252",427.25
"V13253",424
"V13254",419
"V13255",411.75
"V13256",406.5
"V13257",397.5
"V13258",396.5
"V13259",395.75
"V13260",394.5
"V13261",391
"V13262",396.5
"V13263",395.75
"V13264",376
"V13265",398.75
"V13266",397
"V13267",390
"V13268",358
"V13269",364
"V13270",364.25
"V13271",392.5
"V13272",391
"V13273",384
"V13274",384.5
"V13275",389.25
"V13276",402
"V13277",434.25
"V13278",430.5
"V13279",459.25
"V13280",411
"V13281",449.75
"V13282",438.75
"V13283",415.25
"V13284",416.25
"V13285",410.5
"V13286",386.5
"V13287",387
"V13288",394
"V13289",379.75
"V13290",427.5
"V13291",428.25
"V13292",453
"V13293",435.5
"V13294",401.25
"V13295",452
"V13296",424
"V13297",428.25
"V13298",417.5
"V13299",435
"V13300",389.75
"V13301",416.75
"V13302",395.25
"V13303",397.5
"V13304",401.25
"V13305",400.5
"V13306",400.75
"V13307",402.5
"V13308",410.75
"V13309",417
"V13310",415.75
"V13311",428.25
"V13312",428
"V13313",428.5
"V13314",420
"V13315",421.5
"V13316",423.5
"V13317",390.75
"V13318",392
"V13319",388.75
"V13320",395.25
"V13321",403
"V13322",444
"V13323",450.25
"V13324",447.25
"V13325",448
"V13326",468
"V13327",390.25
"V13328",390.5
"V13329",421.25
"V13330",436.25
"V13331",420.5
"V13332",393
"V13333",395.25
"V13334",385
"V13335",380.5
"V13336",402.5
"V13337",391.75
"V13338",405.5
"V13339",406.75
"V13340",403.5
"V13341",399
"V13342",399.5
"V13343",401.5
"V13344",396.25
"V13345",396.75
"V13346",386.75
"V13347",383.25
"V13348",435.25
"V13349",381.5
"V13350",403.5
"V13351",414.25
"V13352",386.75
"V13353",508
"V13354",441.75
"V13355",396.25
"V13356",393.75
"V13357",396.75
"V13358",390.75
"V13359",431.25
"V13360",375.25
"V13361",433.25
"V13362",400.5
"V13363",420
"V13364",423.5
"V13365",423.75
"V13366",424.25
"V13367",427.25
"V13368",416.25
"V13369",416.75
"V13370",413.5
"V13371",435.25
"V13372",434.75
"V13373",440.75
"V13374",406.5
"V13375",415.75
"V13376",433
"V13377",431.75
"V13378",438.25
"V13379",400
"V13380",431.25
"V13381",427.5
"V13382",424.25
"V13383",423.5
"V13384",417.75
"V13385",423.75
"V13386",423.5
"V13387",406
"V13388",431.75
"V13389",455.75
"V13390",408
"V13391",413.75
"V13392",420.5
"V13393",442.5
"V13394",445.75
"V13395",444.75
"V13396",446.5
"V13397",414.5
"V13398",450.5
"V13399",448.5
"V13400",418.75
"V13401",418
"V13402",418.5
"V13403",423.25
"V13404",414.75
"V13405",389.75
"V13406",458.75
"V13407",416
"V13408",408.5
"V13409",429
"V13410",449
"V13411",397.75
"V13412",427.25
"V13413",414.75
"V13414",376
"V13415",370.25
"V13416",374
"V13417",373.75
"V13418",429.25
"V13419",428.5
"V13420",427.25
"V13421",379.5
"V13422",374
"V13423",378.25
"V13424",378.5
"V13425",383.75
"V13426",384.75
"V13427",389.5
"V13428",427.75
"V13429",506.5
"V13430",514.5
"V13431",522
"V13432",412
"V13433",419.5
"V13434",461.5
"V13435",432
"V13436",430
"V13437",393
"V13438",397.5
"V13439",389.75
"V13440",401
"V13441",399.25
"V13442",401.75
"V13443",415.25
"V13444",384.75
"V13445",368.75
"V13446",366.25
"V13447",406
"V13448",419.25
"V13449",411.75
"V13450",413.5
"V13451",381
"V13452",377.5
"V13453",374.75
"V13454",373.25
"V13455",399.25
"V13456",415
"V13457",417.5
"V13458",421.5
"V13459",419
"V13460",430.25
"V13461",437.75
"V13462",406.5
"V13463",380.25
"V13464",415
"V13465",415.25
"V13466",391
"V13467",384.5
"V13468",393.25
"V13469",388.5
"V13470",399.5
"V13471",397.75
"V13472",394
"V13473",399.25
"V13474",374.5
"V13475",387
"V13476",386.75
"V13477",376.25
"V13478",378
"V13479",378.5
"V13480",378.25
"V13481",379.25
"V13482",378.5
"V13483",395.5
"V13484",388
"V13485",386.5
"V13486",386.75
"V13487",377.5
"V13488",408
"V13489",411.25
"V13490",404.5
"V13491",375.5
"V13492",373.5
"V13493",396
"V13494",410
"V13495",358.75
"V13496",376.25
"V13497",437
"V13498",436.75
"V13499",435.75
"V13500",469
"V13501",468.25
"V13502",484.25
"V13503",474.75
"V13504",470
"V13505",472.5
"V13506",478
"V13507",434.75
"V13508",434.25
"V13509",429.25
"V13510",425.5
"V13511",427
"V13512",416.5
"V13513",417
"V13514",430
"V13515",408.75
"V13516",405.25
"V13517",403.25
"V13518",366.5
"V13519",368.25
"V13520",368.5
"V13521",368.5
"V13522",426
"V13523",420
"V13524",380.75
"V13525",383.25
"V13526",382.5
"V13527",419.25
"V13528",419
"V13529",426.75
"V13530",426.75
"V13531",436.25
"V13532",437.25
"V13533",437.25
"V13534",392
"V13535",430.5
"V13536",428.5
"V13537",402.5
"V13538",394.75
"V13539",445
"V13540",443.75
"V13541",426.5
"V13542",388.75
"V13543",388.25
"V13544",388
"V13545",380.5
"V13546",381.75
"V13547",376.75
"V13548",376.75
"V13549",442.5
"V13550",438
"V13551",437
"V13552",432
"V13553",428.5
"V13554",432.75
"V13555",433
"V13556",429.5
"V13557",429.25
"V13558",411.75
"V13559",412.5
"V13560",412.5
"V13561",412.5
"V13562",409.25
"V13563",390.5
"V13564",391.25
"V13565",389.5
"V13566",391.75
"V13567",363
"V13568",411.5
"V13569",407.25
"V13570",432.5
"V13571",382
"V13572",425.5
"V13573",390.25
"V13574",449.75
"V13575",436.75
"V13576",438.5
"V13577",383
"V13578",398.75
"V13579",374.25
"V13580",414.25
"V13581",418.75
"V13582",426.75
"V13583",434.5
"V13584",433.5
"V13585",432.5
"V13586",427.75
"V13587",479
"V13588",476.75
"V13589",420.5
"V13590",410.75
"V13591",404.5
"V13592",403.5
"V13593",407.5
"V13594",405.5
"V13595",409.75
"V13596",433.25
"V13597",432
"V13598",432
"V13599",431.25
"V13600",431.75
"V13601",420.5
"V13602",421.75
"V13603",422
"V13604",421.25
"V13605",421.75
"V13606",421
"V13607",420
"V13608",419.5
"V13609",419.25
"V13610",425.5
"V13611",426
"V13612",429.5
"V13613",429
"V13614",429.5
"V13615",428.75
"V13616",428.5
"V13617",430
"V13618",430.25
"V13619",429.75
"V13620",428.5
"V13621",429
"V13622",429.25
"V13623",432.5
"V13624",423
"V13625",421.5
"V13626",421.75
"V13627",422
"V13628",421.75
"V13629",423.5
"V13630",424
"V13631",423
"V13632",423
"V13633",421.5
"V13634",401.75
"V13635",400.25
"V13636",400.75
"V13637",400.5
"V13638",398
"V13639",395.5
"V13640",390.5
"V13641",409.5
"V13642",419.75
"V13643",420.25
"V13644",420.75
"V13645",412.5
"V13646",414.5
"V13647",414.5
"V13648",413.25
"V13649",400.25
"V13650",400.25
"V13651",416.25
"V13652",414
"V13653",412.5
"V13654",409.75
"V13655",373.5
"V13656",393.25
"V13657",414.5
"V13658",404.75
"V13659",401.25
"V13660",395
"V13661",397.25
"V13662",395
"V13663",392.75
"V13664",386.75
"V13665",387.5
"V13666",387
"V13667",374.75
"V13668",379.75
"V13669",382.25
"V13670",379
"V13671",378.5
"V13672",378
"V13673",384
"V13674",383.5
"V13675",380.75
"V13676",380.5
"V13677",380.5
"V13678",380.5
"V13679",381
"V13680",383.5
"V13681",380.5
"V13682",379
"V13683",380.25
"V13684",380.5
"V13685",379
"V13686",378
"V13687",379.25
"V13688",378
"V13689",388.75
"V13690",389
"V13691",389
"V13692",389
"V13693",387.75
"V13694",390.25
"V13695",389.5
"V13696",388.75
"V13697",388.25
"V13698",397.25
"V13699",394.25
"V13700",387.75
"V13701",463.5
"V13702",463.5
"V13703",464.25
"V13704",464
"V13705",465
"V13706",465.5
"V13707",464
"V13708",462
"V13709",462.25
"V13710",470.25
"V13711",468
"V13712",469
"V13713",471.5
"V13714",468.75
"V13715",458.25
"V13716",460.5
"V13717",420.25
"V13718",424.5
"V13719",423.75
"V13720",424.25
"V13721",425.25
"V13722",423
"V13723",423.5
"V13724",423.75
"V13725",418.5
"V13726",481.25
"V13727",477
"V13728",476
"V13729",478.25
"V13730",478.5
"V13731",477
"V13732",472.25
"V13733",471.5
"V13734",413
"V13735",416
"V13736",368.5
"V13737",369.25
"V13738",369
"V13739",369.25
"V13740",372
"V13741",365
"V13742",372
"V13743",372.25
"V13744",376.25
"V13745",376
"V13746",382.25
"V13747",411.25
"V13748",411.75
"V13749",414.75
"V13750",416.25
"V13751",413.75
"V13752",414
"V13753",411.25
"V13754",381
"V13755",383.75
"V13756",390.25
"V13757",393.75
"V13758",393.25
"V13759",393.5
"V13760",393
"V13761",386.5
"V13762",404.5
"V13763",398.5
"V13764",410.5
"V13765",405
"V13766",397.5
"V13767",398.5
"V13768",400
"V13769",399.5
"V13770",404.5
"V13771",409.5
"V13772",424
"V13773",424
"V13774",422.25
"V13775",423
"V13776",416.75
"V13777",415.75
"V13778",415
"V13779",416
"V13780",415.5
"V13781",414.5
"V13782",424.25
"V13783",423.75
"V13784",425.5
"V13785",428.5
"V13786",432.25
"V13787",433.5
"V13788",402.25
"V13789",405.25
"V13790",406.5
"V13791",407.5
"V13792",405
"V13793",409.5
"V13794",407.25
"V13795",408.75
"V13796",375.25
"V13797",385.5
"V13798",388.25
"V13799",389.5
"V13800",385.25
"V13801",405.75
"V13802",403
"V13803",399.25
"V13804",390.25
"V13805",399.75
"V13806",401
"V13807",400.5
"V13808",412
"V13809",425.5
"V13810",422.75
"V13811",415
"V13812",415
"V13813",418.25
"V13814",421.5
"V13815",419.5
"V13816",424.25
"V13817",422.75
"V13818",422.75
"V13819",423.5
"V13820",418
"V13821",422.25
"V13822",432
"V13823",432.5
"V13824",419.75
"V13825",420.75
"V13826",421
"V13827",420.25
"V13828",422.25
"V13829",418
"V13830",425.75
"V13831",422.75
"V13832",418.25
"V13833",419.5
"V13834",411
"V13835",404
"V13836",403.5
"V13837",399.75
"V13838",398.5
"V13839",401.25
"V13840",401.75
"V13841",395.75
"V13842",410.5
"V13843",407
"V13844",403
"V13845",429.75
"V13846",433.75
"V13847",440.75
"V13848",443.25
"V13849",441.75
"V13850",433.5
"V13851",432.5
"V13852",437
"V13853",436.75
"V13854",438.25
"V13855",435.25
"V13856",434.5
"V13857",437
"V13858",437
"V13859",436.25
"V13860",435
"V13861",436.5
"V13862",439.75
"V13863",412.25
"V13864",411.25
"V13865",406.25
"V13866",406
"V13867",405.5
"V13868",406
"V13869",443.75
"V13870",440.25
"V13871",440.75
"V13872",440.75
"V13873",440
"V13874",440.75
"V13875",444
"V13876",428.75
"V13877",429.5
"V13878",409.75
